timestamp,camera,t0_capture,t1_encode_start,t2_encode_end,t3_pyo3,t4_agg,t5_ui,total_latency_ms
2026-09-19 19:11:12.141,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.127,1789825272.134,1789825272.137,1789825272.137,1789825272.137,1789825272.142,14.62
2026-09-19 19:11:12.174,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.164,1789825272.167,1789825272.170,1789825272.170,1789825272.170,1789825272.174,10.49
2026-09-19 19:11:12.206,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.191,1789825272.201,1789825272.203,1789825272.203,1789825272.203,1789825272.207,15.65
2026-09-19 19:11:12.256,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.249,1789825272.250,1789825272.254,1789825272.254,1789825272.254,1789825272.256,7.37
2026-09-19 19:11:12.304,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.294,1789825272.299,1789825272.303,1789825272.303,1789825272.303,1789825272.305,10.58
2026-09-19 19:11:12.337,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.329,1789825272.332,1789825272.336,1789825272.336,1789825272.336,1789825272.338,8.60
2026-09-19 19:11:12.401,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.394,1789825272.396,1789825272.400,1789825272.400,1789825272.400,1789825272.402,7.39
2026-09-19 19:11:12.439,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.425,1789825272.430,1789825272.433,1789825272.433,1789825272.433,1789825272.439,14.44
2026-09-19 19:11:12.477,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.465,1789825272.468,1789825272.471,1789825272.471,1789825272.471,1789825272.477,12.33
2026-09-19 19:11:12.510,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.492,1789825272.502,1789825272.507,1789825272.507,1789825272.507,1789825272.510,18.31
2026-09-19 19:11:12.542,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.526,1789825272.535,1789825272.539,1789825272.539,1789825272.539,1789825272.542,16.16
2026-09-19 19:11:12.575,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.546,1789825272.569,1789825272.573,1789825272.573,1789825272.573,1789825272.575,28.75
2026-09-19 19:11:12.613,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.603,1789825272.607,1789825272.612,1789825272.612,1789825272.612,1789825272.613,10.41
2026-09-19 19:11:12.650,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.646,1789825272.646,1789825272.649,1789825272.649,1789825272.649,1789825272.651,5.25
2026-09-19 19:11:12.688,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.663,1789825272.679,1789825272.683,1789825272.683,1789825272.683,1789825272.688,25.35
2026-09-19 19:11:12.720,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.708,1789825272.713,1789825272.718,1789825272.718,1789825272.718,1789825272.721,12.74
2026-09-19 19:11:12.753,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.734,1789825272.746,1789825272.751,1789825272.751,1789825272.751,1789825272.753,19.45
2026-09-19 19:11:12.785,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.759,1789825272.780,1789825272.783,1789825272.783,1789825272.783,1789825272.786,26.73
2026-09-19 19:11:12.818,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.802,1789825272.813,1789825272.816,1789825272.816,1789825272.816,1789825272.818,16.16
2026-09-19 19:11:12.856,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.825,1789825272.847,1789825272.851,1789825272.851,1789825272.851,1789825272.857,32.12
2026-09-19 19:11:12.889,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.880,1789825272.880,1789825272.884,1789825272.884,1789825272.884,1789825272.889,9.35
2026-09-19 19:11:12.932,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.919,1789825272.924,1789825272.928,1789825272.928,1789825272.928,1789825272.932,13.24
2026-09-19 19:11:12.970,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825272.960,1789825272.962,1789825272.968,1789825272.968,1789825272.968,1789825272.971,10.87
2026-09-19 19:11:13.018,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.008,1789825273.011,1789825273.014,1789825273.014,1789825273.014,1789825273.019,11.03
2026-09-19 19:11:13.051,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.026,1789825273.045,1789825273.048,1789825273.048,1789825273.048,1789825273.051,25.11
2026-09-19 19:11:13.088,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.061,1789825273.078,1789825273.083,1789825273.083,1789825273.083,1789825273.089,28.09
2026-09-19 19:11:13.131,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.120,1789825273.122,1789825273.127,1789825273.127,1789825273.127,1789825273.131,11.08
2026-09-19 19:11:13.163,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.126,1789825273.155,1789825273.159,1789825273.159,1789825273.159,1789825273.163,37.04
2026-09-19 19:11:13.195,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.161,1789825273.189,1789825273.194,1789825273.194,1789825273.194,1789825273.196,34.99
2026-09-19 19:11:13.233,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.226,1789825273.228,1789825273.231,1789825273.231,1789825273.231,1789825273.234,7.94
2026-09-19 19:11:13.266,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.251,1789825273.261,1789825273.264,1789825273.264,1789825273.264,1789825273.266,15.82
2026-09-19 19:11:13.304,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.294,1789825273.294,1789825273.299,1789825273.299,1789825273.299,1789825273.304,9.84
2026-09-19 19:11:13.336,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.323,1789825273.328,1789825273.332,1789825273.332,1789825273.332,1789825273.336,13.47
2026-09-19 19:11:13.368,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.357,1789825273.361,1789825273.365,1789825273.365,1789825273.365,1789825273.368,11.79
2026-09-19 19:11:13.401,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.394,1789825273.395,1789825273.400,1789825273.400,1789825273.400,1789825273.401,7.34
2026-09-19 19:11:13.439,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.432,1789825273.433,1789825273.437,1789825273.437,1789825273.437,1789825273.439,6.90
2026-09-19 19:11:13.476,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.455,1789825273.467,1789825273.470,1789825273.470,1789825273.470,1789825273.476,20.90
2026-09-19 19:11:13.550,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.540,1789825273.541,1789825273.545,1789825273.545,1789825273.545,1789825273.550,9.88
2026-09-19 19:11:13.582,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.548,1789825273.575,1789825273.580,1789825273.580,1789825273.580,1789825273.583,34.78
2026-09-19 19:11:13.615,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.579,1789825273.608,1789825273.612,1789825273.612,1789825273.612,1789825273.616,36.97
2026-09-19 19:11:13.648,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.628,1789825273.642,1789825273.646,1789825273.646,1789825273.646,1789825273.648,20.08
2026-09-19 19:11:13.680,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.660,1789825273.675,1789825273.679,1789825273.679,1789825273.679,1789825273.680,20.52
2026-09-19 19:11:13.734,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.725,1789825273.729,1789825273.732,1789825273.732,1789825273.732,1789825273.734,9.47
2026-09-19 19:11:13.772,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.760,1789825273.763,1789825273.768,1789825273.768,1789825273.768,1789825273.772,12.45
2026-09-19 19:11:13.815,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.806,1789825273.806,1789825273.810,1789825273.810,1789825273.810,1789825273.815,8.98
2026-09-19 19:11:13.848,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.829,1789825273.840,1789825273.843,1789825273.843,1789825273.843,1789825273.848,19.13
2026-09-19 19:11:13.880,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.854,1789825273.873,1789825273.878,1789825273.878,1789825273.878,1789825273.881,26.75
2026-09-19 19:11:13.912,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.895,1789825273.907,1789825273.910,1789825273.910,1789825273.910,1789825273.913,17.41
2026-09-19 19:11:13.944,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.922,1789825273.940,1789825273.943,1789825273.943,1789825273.943,1789825273.945,22.66
2026-09-19 19:11:13.982,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.953,1789825273.974,1789825273.977,1789825273.977,1789825273.977,1789825273.983,29.44
2026-09-19 19:11:14.015,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825273.989,1789825274.007,1789825274.012,1789825274.012,1789825274.012,1789825274.015,26.46
2026-09-19 19:11:14.063,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825274.051,1789825274.056,1789825274.060,1789825274.060,1789825274.060,1789825274.063,12.17
2026-09-19 19:11:14.096,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825274.057,1789825274.090,1789825274.093,1789825274.093,1789825274.093,1789825274.097,39.32
2026-09-19 19:14:56.642,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.631,1789825496.632,1789825496.637,1789825496.637,1789825496.637,1789825496.642,11.63
2026-09-19 19:14:56.677,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.662,1789825496.665,1789825496.671,1789825496.671,1789825496.671,1789825496.677,15.27
2026-09-19 19:14:56.712,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.681,1789825496.699,1789825496.704,1789825496.704,1789825496.704,1789825496.713,31.71
2026-09-19 19:14:56.742,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.718,1789825496.732,1789825496.737,1789825496.737,1789825496.737,1789825496.742,24.49
2026-09-19 19:14:56.777,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.738,1789825496.766,1789825496.769,1789825496.769,1789825496.769,1789825496.777,39.68
2026-09-19 19:14:56.812,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.779,1789825496.799,1789825496.805,1789825496.805,1789825496.805,1789825496.813,33.72
2026-09-19 19:14:56.842,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.815,1789825496.833,1789825496.837,1789825496.837,1789825496.837,1789825496.843,28.29
2026-09-19 19:14:56.878,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.861,1789825496.866,1789825496.870,1789825496.870,1789825496.870,1789825496.878,17.06
2026-09-19 19:14:56.913,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.899,1789825496.899,1789825496.905,1789825496.905,1789825496.905,1789825496.913,14.08
2026-09-19 19:14:56.957,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.943,1789825496.948,1789825496.953,1789825496.953,1789825496.953,1789825496.958,14.59
2026-09-19 19:14:56.992,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825496.974,1789825496.982,1789825496.986,1789825496.986,1789825496.986,1789825496.992,18.07
2026-09-19 19:14:57.027,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.015,1789825497.015,1789825497.020,1789825497.020,1789825497.020,1789825497.027,12.21
2026-09-19 19:14:57.067,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.054,1789825497.059,1789825497.064,1789825497.064,1789825497.064,1789825497.067,13.16
2026-09-19 19:14:57.101,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.078,1789825497.092,1789825497.097,1789825497.097,1789825497.097,1789825497.102,23.80
2026-09-19 19:14:57.136,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.116,1789825497.126,1789825497.133,1789825497.133,1789825497.133,1789825497.137,20.78
2026-09-19 19:14:57.171,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.145,1789825497.159,1789825497.165,1789825497.165,1789825497.165,1789825497.172,26.87
2026-09-19 19:14:57.201,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.173,1789825497.193,1789825497.198,1789825497.198,1789825497.198,1789825497.202,28.97
2026-09-19 19:14:57.237,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.204,1789825497.226,1789825497.231,1789825497.231,1789825497.231,1789825497.238,33.77
2026-09-19 19:14:57.282,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.266,1789825497.270,1789825497.275,1789825497.275,1789825497.275,1789825497.282,16.40
2026-09-19 19:14:57.316,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.295,1789825497.304,1789825497.309,1789825497.309,1789825497.309,1789825497.317,21.59
2026-09-19 19:14:57.346,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.323,1789825497.337,1789825497.342,1789825497.342,1789825497.342,1789825497.347,23.68
2026-09-19 19:14:57.381,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.350,1789825497.371,1789825497.375,1789825497.375,1789825497.375,1789825497.382,31.83
2026-09-19 19:14:57.416,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.374,1789825497.404,1789825497.408,1789825497.408,1789825497.408,1789825497.416,41.98
2026-09-19 19:14:57.447,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.408,1789825497.437,1789825497.441,1789825497.441,1789825497.441,1789825497.447,39.48
2026-09-19 19:14:57.482,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.442,1789825497.471,1789825497.477,1789825497.477,1789825497.477,1789825497.482,40.74
2026-09-19 19:14:57.517,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.490,1789825497.504,1789825497.509,1789825497.509,1789825497.509,1789825497.517,26.98
2026-09-19 19:14:57.547,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.509,1789825497.538,1789825497.542,1789825497.542,1789825497.542,1789825497.547,38.45
2026-09-19 19:14:57.582,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.539,1789825497.571,1789825497.578,1789825497.578,1789825497.578,1789825497.583,44.09
2026-09-19 19:14:57.612,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.584,1789825497.605,1789825497.609,1789825497.609,1789825497.609,1789825497.612,28.05
2026-09-19 19:14:57.648,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.624,1789825497.638,1789825497.642,1789825497.642,1789825497.642,1789825497.648,24.02
2026-09-19 19:14:57.714,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.697,1789825497.702,1789825497.707,1789825497.707,1789825497.707,1789825497.714,17.02
2026-09-19 19:14:57.754,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.739,1789825497.741,1789825497.747,1789825497.747,1789825497.747,1789825497.755,16.47
2026-09-19 19:14:57.805,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.791,1789825497.795,1789825497.799,1789825497.799,1789825497.799,1789825497.805,13.93
2026-09-19 19:14:57.840,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.806,1789825497.828,1789825497.833,1789825497.833,1789825497.833,1789825497.840,33.97
2026-09-19 19:14:57.875,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.855,1789825497.862,1789825497.868,1789825497.868,1789825497.868,1789825497.876,20.87
2026-09-19 19:14:57.905,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.893,1789825497.895,1789825497.900,1789825497.900,1789825497.900,1789825497.905,12.35
2026-09-19 19:14:57.945,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.933,1789825497.934,1789825497.938,1789825497.938,1789825497.938,1789825497.945,12.90
2026-09-19 19:14:57.986,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825497.970,1789825497.973,1789825497.979,1789825497.979,1789825497.979,1789825497.987,16.36
2026-09-19 19:14:58.015,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.005,1789825498.006,1789825498.010,1789825498.010,1789825498.010,1789825498.016,10.95
2026-09-19 19:14:58.055,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.044,1789825498.045,1789825498.050,1789825498.050,1789825498.050,1789825498.056,11.56
2026-09-19 19:14:58.102,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.086,1789825498.088,1789825498.094,1789825498.094,1789825498.094,1789825498.103,16.57
2026-09-19 19:14:58.131,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.116,1789825498.122,1789825498.126,1789825498.126,1789825498.126,1789825498.132,15.97
2026-09-19 19:14:58.171,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.155,1789825498.160,1789825498.165,1789825498.165,1789825498.165,1789825498.172,16.10
2026-09-19 19:14:58.232,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.217,1789825498.221,1789825498.226,1789825498.226,1789825498.226,1789825498.232,14.97
2026-09-19 19:14:58.262,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.239,1789825498.254,1789825498.259,1789825498.259,1789825498.259,1789825498.262,23.09
2026-09-19 19:14:58.297,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.287,1789825498.288,1789825498.292,1789825498.292,1789825498.292,1789825498.297,9.96
2026-09-19 19:14:58.332,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.312,1789825498.321,1789825498.326,1789825498.326,1789825498.326,1789825498.333,20.63
2026-09-19 19:14:58.368,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.341,1789825498.355,1789825498.360,1789825498.360,1789825498.360,1789825498.368,27.15
2026-09-19 19:14:58.398,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.377,1789825498.388,1789825498.393,1789825498.393,1789825498.393,1789825498.398,21.69
2026-09-19 19:14:58.434,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.410,1789825498.422,1789825498.427,1789825498.427,1789825498.427,1789825498.434,23.82
2026-09-19 19:14:58.463,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.445,1789825498.455,1789825498.460,1789825498.460,1789825498.460,1789825498.464,18.55
2026-09-19 19:14:58.509,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.496,1789825498.499,1789825498.503,1789825498.503,1789825498.503,1789825498.509,12.95
2026-09-19 19:14:58.543,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.510,1789825498.532,1789825498.538,1789825498.538,1789825498.538,1789825498.544,33.71
2026-09-19 19:14:58.573,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.537,1789825498.566,1789825498.570,1789825498.570,1789825498.570,1789825498.573,35.92
2026-09-19 19:14:58.608,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.574,1789825498.599,1789825498.603,1789825498.603,1789825498.603,1789825498.609,34.68
2026-09-19 19:14:58.644,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.623,1789825498.633,1789825498.638,1789825498.638,1789825498.638,1789825498.644,21.65
2026-09-19 19:14:58.673,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.652,1789825498.666,1789825498.670,1789825498.670,1789825498.670,1789825498.674,21.81
2026-09-19 19:14:58.709,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.683,1789825498.700,1789825498.704,1789825498.704,1789825498.704,1789825498.709,25.92
2026-09-19 19:14:58.744,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.722,1789825498.733,1789825498.739,1789825498.739,1789825498.739,1789825498.745,22.32
2026-09-19 19:14:58.779,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.769,1789825498.772,1789825498.776,1789825498.776,1789825498.776,1789825498.780,10.36
2026-09-19 19:14:58.865,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.856,1789825498.856,1789825498.860,1789825498.860,1789825498.860,1789825498.866,10.10
2026-09-19 19:14:58.917,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.905,1789825498.905,1789825498.909,1789825498.909,1789825498.909,1789825498.917,12.55
2026-09-19 19:14:58.946,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.918,1789825498.938,1789825498.942,1789825498.942,1789825498.942,1789825498.947,28.76
2026-09-19 19:14:58.982,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.939,1789825498.972,1789825498.976,1789825498.976,1789825498.976,1789825498.982,43.54
2026-09-19 19:14:59.017,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825498.974,1789825499.005,1789825499.011,1789825499.011,1789825499.011,1789825499.018,43.56
2026-09-19 19:14:59.048,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.020,1789825499.039,1789825499.043,1789825499.043,1789825499.043,1789825499.049,28.63
2026-09-19 19:14:59.082,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.054,1789825499.072,1789825499.076,1789825499.076,1789825499.076,1789825499.083,29.16
2026-09-19 19:14:59.117,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.093,1789825499.106,1789825499.111,1789825499.111,1789825499.111,1789825499.117,23.86
2026-09-19 19:14:59.154,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.127,1789825499.139,1789825499.145,1789825499.145,1789825499.145,1789825499.154,27.02
2026-09-19 19:14:59.183,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.167,1789825499.173,1789825499.176,1789825499.176,1789825499.176,1789825499.184,16.54
2026-09-19 19:14:59.213,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.191,1789825499.206,1789825499.210,1789825499.210,1789825499.210,1789825499.213,21.82
2026-09-19 19:14:59.247,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.218,1789825499.239,1789825499.244,1789825499.244,1789825499.244,1789825499.248,29.75
2026-09-19 19:14:59.283,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.253,1789825499.273,1789825499.279,1789825499.279,1789825499.279,1789825499.283,30.16
2026-09-19 19:14:59.324,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.313,1789825499.317,1789825499.321,1789825499.321,1789825499.321,1789825499.325,11.44
2026-09-19 19:14:59.359,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.348,1789825499.350,1789825499.354,1789825499.354,1789825499.354,1789825499.360,12.28
2026-09-19 19:14:59.420,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.408,1789825499.409,1789825499.414,1789825499.414,1789825499.414,1789825499.421,13.06
2026-09-19 19:14:59.455,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.433,1789825499.443,1789825499.448,1789825499.448,1789825499.448,1789825499.455,22.82
2026-09-19 19:14:59.484,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.473,1789825499.476,1789825499.480,1789825499.480,1789825499.480,1789825499.484,11.21
2026-09-19 19:14:59.519,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.496,1789825499.509,1789825499.516,1789825499.516,1789825499.516,1789825499.520,24.12
2026-09-19 19:14:59.555,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.525,1789825499.543,1789825499.548,1789825499.548,1789825499.548,1789825499.555,30.88
2026-09-19 19:14:59.590,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.558,1789825499.576,1789825499.582,1789825499.582,1789825499.582,1789825499.590,32.10
2026-09-19 19:14:59.625,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.615,1789825499.615,1789825499.620,1789825499.620,1789825499.620,1789825499.626,11.32
2026-09-19 19:14:59.660,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.635,1789825499.648,1789825499.653,1789825499.653,1789825499.653,1789825499.661,25.67
2026-09-19 19:14:59.748,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.734,1789825499.738,1789825499.742,1789825499.742,1789825499.742,1789825499.748,14.32
2026-09-19 19:14:59.783,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.754,1789825499.772,1789825499.777,1789825499.777,1789825499.777,1789825499.783,29.43
2026-09-19 19:14:59.814,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.785,1789825499.805,1789825499.809,1789825499.809,1789825499.809,1789825499.814,29.48
2026-09-19 19:14:59.853,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.841,1789825499.844,1789825499.849,1789825499.849,1789825499.849,1789825499.854,13.04
2026-09-19 19:14:59.889,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.866,1789825499.877,1789825499.883,1789825499.883,1789825499.883,1789825499.889,23.25
2026-09-19 19:14:59.924,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.893,1789825499.911,1789825499.916,1789825499.916,1789825499.916,1789825499.924,30.79
2026-09-19 19:14:59.953,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.940,1789825499.944,1789825499.949,1789825499.949,1789825499.949,1789825499.954,14.22
2026-09-19 19:14:59.989,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825499.968,1789825499.978,1789825499.984,1789825499.984,1789825499.984,1789825499.990,21.80
2026-09-19 19:15:00.019,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825500.008,1789825500.011,1789825500.016,1789825500.016,1789825500.016,1789825500.020,11.92
2026-09-19 19:15:00.065,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825500.051,1789825500.055,1789825500.060,1789825500.060,1789825500.060,1789825500.065,14.01
2026-09-19 19:15:00.102,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825500.071,1789825500.089,1789825500.095,1789825500.095,1789825500.095,1789825500.102,31.65
2026-09-19 19:15:00.148,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789825500.134,1789825500.137,1789825500.142,1789825500.142,1789825500.142,1789825500.149,14.85
